Timestamp,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),Toluene (µg/m³),Xylene (µg/m³),O Xylene (µg/m³),Eth-Benzene (µg/m³),MP-Xylene (µg/m³),AT (°C),RH (%),WS (m/s),WD (deg),RF (mm),TOT-RF (mm),SR (W/mt2),BP (mmHg),VWS (m/s)
2024-09-02,32.41,107.15,18.44,17.61,36.0,,,0.2,10.89,,,,,,,,,,,,0.0,,,
2024-09-03,32.2,102.94,19.39,18.67,37.74,,,0.16,13.44,,,,,,,,,,,,0.0,,,
2024-09-04,22.96,54.02,26.57,22.01,48.53,,,0.21,9.84,,,,,,,,,,,,0.0,,,
2024-09-05,34.7,104.33,36.66,27.89,64.55,,,0.38,15.9,,,,,,,,,,,,0.0,,,
2024-09-06,28.4,137.93,37.44,21.09,58.28,,,0.26,10.89,,,,,,,,,,,,0.0,,,
2024-09-07,23.98,100.68,19.44,22.82,42.25,,,0.14,12.43,,,,,,,,,,,,0.0,,,
2024-09-08,41.83,79.32,24.96,19.9,44.86,,,0.27,8.29,,,,,,,,,,,,0.0,,,
2024-09-09,46.46,101.24,31.58,22.66,54.03,,,0.37,10.69,,,,,,,,,,,,0.0,,,
2024-09-10,40.25,118.32,46.74,23.07,69.52,,,0.58,13.99,,,,,,,,,,,,0.0,,,
2024-09-11,41.96,109.15,38.24,29.0,67.24,,,0.61,12.92,,,,,,,,,,,,0.0,,,
2024-09-12,15.04,36.41,19.97,20.35,39.95,,,0.26,11.33,,,,,,,,,,,,0.0,,,
2024-09-13,17.02,32.41,16.58,27.54,43.94,,,0.27,12.34,,,,,,,,,,,,0.0,,,
2024-09-14,27.1,83.12,26.39,24.92,51.3,,,0.37,11.16,,,,,,,,,,,,0.0,,,
2024-09-15,36.47,123.39,26.02,22.51,48.53,,,0.39,12.38,,,,,,,,,,,,0.0,,,
2024-09-16,43.24,160.04,36.16,27.76,63.92,,,0.53,13.74,,,,,,,,,,,,0.0,,,
2024-09-17,47.87,166.5,27.2,26.42,53.62,,,0.46,18.09,,,,,,,,,,,,0.0,,,
2024-09-18,33.39,101.82,29.14,35.34,64.47,,,0.59,12.52,,,,,,,,,,,,0.0,,,
2024-09-19,29.09,88.94,18.98,26.23,45.21,,,0.31,13.37,,,,,,,,,,,,0.0,,,
2024-09-20,24.75,102.81,33.86,25.52,59.31,,,0.33,17.33,,,,,,,,,,,,0.0,,,
2024-09-21,43.63,189.24,56.59,35.23,91.24,,,0.46,17.97,,,,,,,,,,,,0.0,,,
2024-09-22,74.35,187.76,32.48,29.48,61.94,,,0.48,17.52,,,,,,,,,,,,0.0,,,
2024-09-23,84.51,172.42,52.82,34.43,81.18,,,0.42,19.42,,,,,,,,,,,,0.0,,,
2024-09-24,97.24,206.45,24.93,32.03,56.97,,,0.5,23.7,,,,,,,,,,,,0.0,,,
2024-09-25,93.13,204.35,56.54,30.36,85.59,,,0.38,17.81,,,,,,,,,,,,0.0,,,
2024-09-26,29.72,77.05,133.52,30.4,146.22,,,1.32,15.73,,,,,,,,,,,,0.0,,,
2024-09-27,46.95,84.59,172.79,40.18,147.26,,,1.61,11.32,,,,,,,,,,,,0.0,,,
2024-09-28,24.04,71.07,17.11,23.65,40.76,,,0.95,10.79,,,,,,,,,,,,0.0,,,
2024-09-29,30.76,91.2,22.27,28.03,50.3,,,1.16,9.74,,,,,,,,,,,,0.0,,,
2024-09-30,63.56,129.46,18.32,31.01,49.33,,,1.24,10.26,,,,,,,,,,,,0.0,,,
2024-10-01,73.5,162.31,25.4,32.52,57.92,,,1.43,12.24,,,,,,,,,,,,0.0,,,
2024-10-02,72.83,198.26,44.75,41.9,86.66,,,1.67,9.98,,,,,,,,,,,,0.0,,,
2024-10-03,55.17,187.33,18.94,11.1,29.76,,,1.79,8.99,,,,,,,,,,,,0.0,,,
2024-10-04,57.08,187.02,7.76,3.3,10.91,,,1.7,7.15,,,,,,,,,,,,0.0,,,
2024-10-05,43.54,147.81,15.25,9.14,24.32,,,1.36,16.57,,,,,,,,,,,,0.0,,,
2024-10-06,46.05,136.71,31.58,14.58,46.17,,,1.33,35.79,,,,,,,,,,,,0.0,,,
2024-10-07,45.97,124.04,18.22,18.59,34.38,,,1.38,23.57,,,,,,,,,,,,0.0,,,
2024-10-08,64.83,160.68,14.46,16.47,30.72,,,1.48,15.42,,,,,,,,,,,,0.0,,,
2024-10-09,68.51,151.22,24.94,37.75,59.87,,,1.43,17.95,,,,,,,,,,,,0.0,,,
2024-10-10,49.48,142.79,17.54,32.99,50.53,,,1.25,16.33,,,,,,,,,,,,0.0,,,
2024-10-11,60.93,137.15,19.38,38.34,57.72,,,1.38,19.58,,,,,,,,,,,,0.0,,,
2024-10-12,76.77,178.81,55.79,42.14,97.93,,,1.8,18.72,,,,,,,,,,,,0.0,,,
2024-10-13,92.5,222.27,107.4,47.78,155.18,,,2.39,17.41,,,,,,,,,,,,0.0,,,
2024-10-14,97.32,255.6,107.15,49.03,156.2,,,2.5,16.59,,,,,,,,,,,,0.0,,,
2024-10-15,83.85,194.06,54.2,49.51,103.72,,,1.86,17.9,,,,,,,,,,,,0.0,,,
2024-10-16,111.94,266.52,79.43,59.49,138.78,,,2.26,22.72,,,,,,,,,,,,0.0,,,
2024-10-17,124.59,304.26,109.24,62.38,171.62,,,3.09,29.41,,,,,,,,,,,,0.0,,,
2024-10-18,123.56,313.21,159.26,61.77,212.36,,,3.1,21.11,,,,,,,,,,,,0.0,,,
2024-10-19,118.62,297.81,112.11,57.47,169.59,,,2.89,16.8,,,,,,,,,,,,0.0,,,
2024-10-20,139.44,319.5,103.8,57.94,161.75,,,3.04,22.91,,,,,,,,,,,,0.0,,,
2024-10-21,155.17,279.67,69.42,52.46,121.88,,,2.83,38.87,,,,,,,,,,,,0.0,,,
2024-10-22,159.8,319.87,83.63,48.63,132.15,,,2.26,19.21,,,,,,,,,,,,0.0,,,
2024-10-23,215.07,341.13,25.44,37.42,62.86,,,0.74,12.89,,,,,,,,,,,,0.0,,,
2024-10-24,139.71,238.39,10.03,32.79,42.82,,,0.34,14.02,,,,,,,,,,,,0.0,,,
2024-10-25,105.13,205.91,9.76,33.44,43.2,,,0.27,13.06,,,,,,,,,,,,0.0,,,
2024-10-26,135.12,276.77,55.0,39.76,94.77,,,0.74,16.85,,,,,,,,,,,,0.0,,,
2024-10-27,163.5,320.15,52.51,45.1,97.59,,,1.03,19.06,,,,,,,,,,,,0.0,,,
2024-10-28,126.32,251.01,19.87,33.68,53.56,,,0.6,16.27,,,,,,,,,,,,0.0,,,
2024-10-29,117.15,257.92,27.37,33.92,61.29,,,0.75,15.78,,,,,,,,,,,,0.0,,,
2024-10-30,145.01,297.11,59.84,37.78,97.62,,,1.32,17.15,,,,,,,,,,,,0.0,,,
2024-10-31,221.18,362.14,26.44,32.61,59.05,,,0.99,13.44,,,,,,,,,,,,0.0,,,
2024-11-01,182.17,297.78,44.61,29.47,74.07,,,0.83,12.61,,,,,,,,,,,,0.0,,,
2024-11-02,235.53,370.07,99.25,44.01,143.25,,,1.61,13.34,,,,,,,,,,,,0.0,,,
2024-11-03,215.73,386.52,162.63,46.76,204.96,,,2.24,21.29,,,,,,,,,,,,0.0,,,
2024-11-04,240.88,424.73,114.99,46.23,152.44,,,2.01,14.44,,,,,,,,,,,,0.0,,,
2024-11-05,190.35,368.81,136.04,70.16,162.86,,,2.23,28.25,,,,,,,,,,,,0.0,,,
2024-11-06,190.53,373.52,151.0,108.06,183.36,,,2.4,38.62,,,,,,,,,,,,0.0,,,
2024-11-07,212.84,387.92,68.59,92.09,104.76,,,1.89,31.45,,,,,,,,,,,,0.0,,,
2024-11-08,191.02,330.17,33.05,75.53,67.04,,,1.4,31.93,,,,,,,,,,,,0.0,,,
2024-11-09,167.29,290.53,21.95,69.93,55.04,,,1.22,30.49,,,,,,,,,,,,0.0,,,
2024-11-10,157.92,288.81,74.53,76.13,101.37,,,1.43,33.27,,,,,,,,,,,,0.0,,,
2024-11-11,172.24,371.57,164.3,98.44,185.94,,,2.23,32.4,,,,,,,,,,,,0.0,,,
2024-11-12,191.23,341.1,100.51,84.84,126.99,,,1.55,18.83,,,,,,,,,,,,0.0,,,
2024-11-13,398.91,559.2,51.52,68.04,78.07,,,1.85,23.15,,,,,,,,,,,,0.0,,,
2024-11-14,316.8,494.24,119.39,100.02,150.27,,,2.31,26.48,,,,,,,,,,,,0.0,,,
2024-11-15,268.17,423.41,90.4,90.54,121.65,,,2.39,24.65,,,,,,,,,,,,0.0,,,
2024-11-16,302.81,453.28,107.56,83.14,131.66,,,2.23,25.2,,,,,,,,,,,,0.0,,,
2024-11-17,451.11,640.65,91.46,68.02,111.43,,,3.0,22.03,,,,,,,,,,,,0.0,,,
2024-11-18,612.93,742.29,18.19,52.28,42.59,,,2.51,23.4,,,,,,,,,,,,0.0,,,
2024-11-19,267.14,380.61,31.11,66.04,60.42,,,1.31,22.75,,,,,,,,,,,,0.0,,,
2024-11-20,245.65,393.39,99.09,86.33,125.78,,,1.32,29.16,,,,,,,,,,,,0.0,,,
2024-11-21,187.13,346.61,114.14,88.23,139.93,,,1.29,42.85,,,,,,,,,,,,0.0,,,
2024-11-22,259.04,429.76,114.98,103.59,150.56,,,1.55,24.81,,,,,,,,,,,,0.0,,,
2024-11-23,228.89,409.3,147.12,121.22,176.63,,,1.83,25.87,,,,,,,,,,,,0.0,,,
2024-11-24,127.69,245.5,92.52,89.58,122.87,,,0.99,24.01,,,,,,,,,,,,0.0,,,
2024-11-25,215.76,328.14,18.39,58.3,45.96,,,0.76,31.5,,,,,,,,,,,,0.0,,,
2024-11-26,137.34,230.05,29.09,60.57,55.87,,,0.65,31.14,,,,,,,,,,,,0.0,,,
2024-11-27,139.18,288.12,99.17,79.95,123.15,,,1.1,27.58,,,,,,,,,,,,0.0,,,
2024-11-28,170.27,347.45,170.14,97.87,190.18,,,1.75,31.02,,,,,,,,,,,,0.0,,,
2024-11-29,178.42,399.56,214.47,115.58,236.24,,,2.26,28.48,,,,,,,,,,,,0.0,,,
2024-11-30,177.47,298.56,82.82,81.26,110.57,,,1.24,25.05,,,,,,,,,,,,0.0,,,
2024-12-01,133.81,231.29,52.53,65.94,77.78,,,0.84,25.21,,,,,,,,,,,,0.0,,,
2024-12-02,112.6,217.98,60.62,67.45,85.16,,,0.84,23.79,,,,,,,,,,,,0.0,,,
2024-12-03,101.04,188.88,41.42,64.24,67.84,,,0.72,23.83,,,,,,,,,,,,0.0,,,
2024-12-04,70.71,139.62,23.17,52.23,46.62,,,0.38,21.96,,,,,,,,,,,,0.0,,,
2024-12-05,64.05,151.25,36.51,53.05,57.9,,,0.45,22.65,,,,,,,,,,,,0.0,,,
2024-12-06,79.88,182.82,73.64,64.99,94.45,,,0.88,25.09,,,,,,,,,,,,0.0,,,
2024-12-07,117.81,294.27,164.65,85.3,194.33,,,1.59,24.12,,,,,,,,,,,,0.0,,,
2024-12-08,126.06,267.23,98.44,74.19,119.94,,,1.21,35.51,,,,,,,,,,,,0.0,,,
2024-12-09,76.57,160.05,41.13,61.69,66.25,,,0.65,23.86,,,,,,,,,,,,0.0,,,
2024-12-10,81.89,164.35,28.52,52.58,51.16,,,0.55,23.72,,,,,,,,,,,,0.0,,,
2024-12-11,91.58,177.2,30.9,60.28,57.19,,,0.61,26.07,,,,,,,,,,,,0.0,,,
2024-12-12,137.12,238.5,42.02,71.46,72.18,,,0.85,26.33,,,,,,,,,,,,0.0,,,
2024-12-13,101.91,197.19,19.86,51.15,43.35,,,0.57,31.58,,,,,,,,,,,,0.0,,,
2024-12-14,76.09,149.32,14.31,49.68,38.06,,,0.47,31.51,,,,,,,,,,,,0.0,,,
2024-12-15,140.84,269.59,98.59,76.13,120.66,,,1.28,26.91,,,,,,,,,,,,0.0,,,
2024-12-16,217.6,371.14,146.6,92.18,168.31,,,1.97,23.61,,,,,,,,,,,,0.0,,,
2024-12-17,282.88,488.85,208.73,131.3,229.98,,,2.98,36.87,,,,,,,,,,,,0.0,,,
2024-12-18,313.08,474.18,137.62,114.66,172.24,,,2.49,26.46,,,,,,,,,,,,0.0,,,
2024-12-19,297.78,476.17,186.59,125.1,220.11,,,2.49,27.49,,,,,,,,,,,,0.0,,,
2024-12-20,255.75,386.55,121.93,120.43,163.2,,,1.83,24.63,,,,,,,,,,,,0.0,,,
2024-12-21,187.57,309.22,87.47,97.2,119.5,,,1.18,27.5,,,,,,,,,,,,0.0,,,
2024-12-22,247.34,419.89,115.88,112.82,171.51,,,1.75,31.6,,,,,,,,,,,,0.0,,,
2024-12-23,199.29,303.23,50.0,98.33,92.95,,,1.2,18.37,,,,,,,,,,,,0.0,,,
2024-12-24,167.36,259.86,72.62,73.31,97.89,,,1.32,19.27,,,,,,,,,,,,0.0,,,
2024-12-25,179.51,278.55,126.35,50.17,129.29,,,1.28,23.75,,,,,,,,,,,,0.0,,,
2024-12-26,155.9,256.96,80.5,72.48,104.0,,,0.92,30.59,,,,,,,,,,,,0.0,,,
2024-12-27,123.37,176.29,62.5,51.02,77.95,,,0.76,14.56,,,,,,,,,,,,0.0,,,
2024-12-28,70.32,106.72,50.05,36.54,60.13,,,0.37,11.2,,,,,,,,,,,,0.0,,,
2024-12-29,68.62,101.67,18.05,23.0,26.91,,,0.13,21.87,,,,,,,,,,,,0.0,,,
2024-12-30,73.6,117.96,23.08,25.75,32.46,,,0.09,23.63,,,,,,,,,,,,0.0,,,
2024-12-31,110.49,195.52,27.83,41.02,44.44,,,0.37,24.72,,,,,,,,,,,,0.0,,,
