Timestamp,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),Toluene (µg/m³),Xylene (µg/m³),O Xylene (µg/m³),Eth-Benzene (µg/m³),MP-Xylene (µg/m³),AT (°C),RH (%),WS (m/s),WD (deg),RF (mm),TOT-RF (mm),SR (W/mt2),BP (mmHg),VWS (m/s)
2020-05-25 00:00:00,61.82,150.36,21.43,6.65,22.21,NA,NA,1.84,22.50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2020-05-26 00:00:00,56.50,173.45,48.67,13.15,57.36,NA,NA,1.74,16.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2020-05-27 00:00:00,42.56,139.59,20.02,3.77,19.16,NA,NA,1.64,30.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2020-05-28 00:00:00,39.70,225.49,12.68,3.06,7.73,NA,NA,0.72,27.40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2020-05-29 00:00:00,29.24,70.84,14.06,2.24,10.42,NA,NA,0.76,24.70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2020-05-30 00:00:00,24.85,44.43,13.32,1.46,7.40,NA,NA,0.81,25.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2020-05-31 00:00:00,27.18,46.85,14.50,1.84,8.97,NA,NA,0.82,23.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2020-06-01 00:00:00,40.07,83.98,16.20,1.96,13.73,NA,NA,0.84,34.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2020-06-02 00:00:00,39.34,91.56,15.79,2.70,13.17,NA,NA,0.90,28.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2020-06-03 00:00:00,42.11,105.06,16.14,2.44,12.95,NA,NA,0.91,29.60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2020-06-04 00:00:00,48.33,124.93,22.26,5.74,23.61,NA,NA,0.92,20.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2020-06-05 00:00:00,35.49,73.51,15.77,3.57,12.47,NA,NA,0.95,23.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2020-06-06 00:00:00,29.96,74.55,13.63,1.21,8.07,NA,NA,0.97,26.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2020-06-07 00:00:00,40.45,89.84,15.04,1.09,11.06,NA,NA,0.94,23.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2020-06-08 00:00:00,40.01,94.52,17.77,22.27,28.02,NA,NA,0.79,28.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2020-06-09 00:00:00,54.08,134.12,6.82,33.83,40.65,NA,NA,0.70,28.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2020-06-10 00:00:00,41.41,131.35,18.49,40.96,59.45,NA,NA,0.71,21.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2020-06-11 00:00:00,43.55,128.58,13.45,38.10,51.55,NA,NA,0.61,23.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2020-06-12 00:00:00,59.13,154.52,5.03,31.07,36.10,NA,NA,0.74,26.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2020-06-13 00:00:00,52.83,112.52,5.00,27.55,32.55,NA,NA,0.71,20.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2020-06-14 00:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2020-06-15 00:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2020-06-16 00:00:00,42.43,123.92,8.13,34.70,38.92,NA,NA,0.74,43.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2020-06-17 00:00:00,33.47,102.03,1.49,23.36,24.80,NA,NA,0.79,37.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2020-06-18 00:00:00,38.33,128.29,2.70,21.49,24.18,NA,NA,0.76,36.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2020-06-19 00:00:00,54.09,245.52,4.01,18.51,22.51,NA,NA,0.85,30.70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2020-06-20 00:00:00,30.35,118.94,4.24,19.01,23.25,NA,NA,0.82,28.60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2020-06-21 00:00:00,36.24,101.77,4.83,20.77,25.60,NA,NA,0.84,35.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2020-06-22 00:00:00,36.36,88.92,4.30,20.49,24.79,NA,NA,0.89,43.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2020-06-23 00:00:00,27.34,71.56,4.40,18.98,23.37,NA,NA,0.86,34.60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2020-06-24 00:00:00,28.85,70.69,4.72,19.07,23.79,NA,NA,0.83,37.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2020-06-25 00:00:00,29.47,76.29,6.26,22.54,28.80,NA,NA,0.85,34.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2020-06-26 00:00:00,41.10,111.48,8.98,22.39,31.37,NA,NA,0.92,46.50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2020-06-27 00:00:00,32.77,144.99,8.30,21.88,30.18,NA,NA,0.74,27.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2020-06-28 00:00:00,45.15,298.70,11.31,22.47,33.78,NA,NA,0.74,23.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2020-06-29 00:00:00,34.54,193.13,6.91,19.88,25.45,NA,NA,0.59,42.70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2020-06-30 00:00:00,34.90,91.06,3.96,18.92,22.88,NA,NA,0.57,68.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2020-07-01 00:00:00,47.95,126.93,4.71,20.07,24.78,NA,NA,0.64,67.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2020-07-02 00:00:00,62.89,163.18,5.20,24.72,29.92,NA,NA,0.69,83.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2020-07-03 00:00:00,59.61,163.13,4.35,23.01,27.36,NA,NA,0.61,43.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2020-07-04 00:00:00,42.14,93.87,4.14,17.87,22.01,NA,NA,0.44,25.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2020-07-05 00:00:00,29.78,53.03,4.12,25.56,29.68,NA,NA,0.51,31.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2020-07-06 00:00:00,44.03,87.44,5.61,24.06,29.67,NA,NA,0.56,22.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2020-07-07 00:00:00,20.33,53.13,7.98,23.06,31.04,NA,NA,0.42,15.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2020-07-08 00:00:00,23.12,45.92,7.67,23.02,30.69,NA,NA,0.47,17.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2020-07-09 00:00:00,29.65,60.52,7.23,24.90,32.13,NA,NA,0.50,23.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2020-07-10 00:00:00,21.02,80.98,5.48,21.10,26.57,NA,NA,0.37,23.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2020-07-11 00:00:00,24.00,65.57,5.70,28.57,34.27,NA,NA,0.42,25.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2020-07-12 00:00:00,21.51,50.03,4.01,25.68,29.69,NA,NA,0.34,22.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2020-07-13 00:00:00,29.19,111.22,6.22,27.57,33.79,NA,NA,0.41,22.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2020-07-14 00:00:00,34.79,133.37,7.25,28.81,36.06,NA,NA,0.38,25.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2020-07-15 00:00:00,40.07,113.26,5.17,23.81,28.99,NA,NA,0.38,29.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2020-07-16 00:00:00,29.55,82.87,8.28,25.97,34.25,NA,NA,0.39,23.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2020-07-17 00:00:00,47.63,91.06,5.43,25.39,30.81,NA,NA,0.45,33.80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2020-07-18 00:00:00,43.06,87.81,5.06,25.51,30.56,NA,NA,0.61,34.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2020-07-19 00:00:00,21.64,45.49,5.98,24.67,30.65,NA,NA,0.53,23.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2020-07-20 00:00:00,18.06,43.01,4.70,24.42,29.11,NA,NA,0.49,23.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2020-07-21 00:00:00,22.16,54.39,6.89,26.43,33.31,NA,NA,0.48,11.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2020-07-22 00:00:00,14.16,29.99,9.86,27.20,37.07,NA,NA,0.49,9.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2020-07-23 00:00:00,32.50,81.18,18.75,34.68,53.43,NA,NA,0.67,20.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2020-07-24 00:00:00,40.45,106.66,12.62,33.65,46.28,NA,NA,0.69,21.30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2020-07-25 00:00:00,29.62,80.63,10.48,27.95,38.43,NA,NA,0.59,19.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2020-07-26 00:00:00,40.68,158.99,13.21,33.82,47.03,NA,NA,0.67,26.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2020-07-27 00:00:00,29.27,109.02,14.66,28.90,43.57,NA,NA,0.55,20.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2020-07-28 00:00:00,24.51,78.67,8.96,24.34,33.30,NA,NA,0.46,18.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2020-07-29 00:00:00,23.48,87.11,10.10,29.47,39.57,NA,NA,0.46,14.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2020-07-30 00:00:00,19.32,65.76,11.21,27.84,39.04,NA,NA,0.48,19.70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2020-07-31 00:00:00,36.63,137.27,20.30,38.82,59.12,NA,NA,0.61,21.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2020-08-01 00:00:00,32.27,85.84,8.60,28.73,37.33,NA,NA,0.44,20.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2020-08-02 00:00:00,22.95,66.23,19.34,32.27,51.61,NA,NA,0.45,15.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2020-08-03 00:00:00,24.59,82.30,11.09,26.20,37.29,NA,NA,0.35,15.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2020-08-04 00:00:00,25.50,85.27,11.60,27.51,39.11,NA,NA,0.36,21.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2020-08-05 00:00:00,42.07,150.78,23.56,43.21,66.77,NA,NA,0.53,14.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2020-08-06 00:00:00,19.58,92.65,14.32,27.98,42.30,NA,NA,0.29,14.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2020-08-07 00:00:00,28.51,80.27,8.80,25.78,34.58,NA,NA,0.27,18.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2020-08-08 00:00:00,49.73,106.87,14.69,34.24,48.95,NA,NA,0.36,28.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2020-08-09 00:00:00,29.05,81.80,11.54,29.65,41.19,NA,NA,0.34,17.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2020-08-10 00:00:00,31.03,73.13,9.75,25.58,35.32,NA,NA,0.29,14.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2020-08-11 00:00:00,35.24,78.68,9.09,28.54,37.63,NA,NA,0.30,16.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2020-08-12 00:00:00,23.17,60.43,9.51,23.43,32.93,NA,NA,0.20,15.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2020-08-13 00:00:00,13.67,27.62,14.89,34.31,49.19,NA,NA,0.32,10.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2020-08-14 00:00:00,22.43,63.07,19.43,36.73,56.17,NA,NA,0.31,10.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2020-08-15 00:00:00,27.65,73.37,10.60,24.08,34.68,NA,NA,0.20,14.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2020-08-16 00:00:00,24.42,54.72,10.65,25.29,35.94,NA,NA,0.19,13.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2020-08-17 00:00:00,26.82,60.76,14.91,31.68,46.59,NA,NA,0.29,12.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2020-08-18 00:00:00,21.80,61.30,11.28,28.24,39.52,NA,NA,0.20,12.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2020-08-19 00:00:00,23.35,39.29,21.03,40.25,61.27,NA,NA,0.38,5.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2020-08-20 00:00:00,22.16,46.28,18.25,33.91,52.17,NA,NA,0.32,16.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2020-08-21 00:00:00,22.61,95.79,24.60,35.77,60.37,NA,NA,0.42,25.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2020-08-22 00:00:00,22.10,105.82,18.09,27.74,45.82,NA,NA,0.35,19.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2020-08-23 00:00:00,24.94,95.09,11.70,23.57,35.26,NA,NA,0.32,18.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2020-08-24 00:00:00,19.54,75.94,13.54,25.91,39.45,NA,NA,0.35,14.70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2020-08-25 00:00:00,15.23,42.74,10.22,22.98,33.19,NA,NA,0.33,16.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2020-08-26 00:00:00,15.12,40.66,12.64,25.63,38.27,NA,NA,0.35,16.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2020-08-27 00:00:00,21.47,50.76,12.30,28.33,40.63,NA,NA,0.36,18.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2020-08-28 00:00:00,29.62,69.71,28.71,41.04,69.75,NA,NA,0.52,13.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2020-08-29 00:00:00,46.97,148.14,33.52,44.86,78.38,NA,NA,0.55,21.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2020-08-30 00:00:00,26.15,92.85,14.91,27.11,42.01,NA,NA,0.36,15.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2020-08-31 00:00:00,15.29,34.81,9.30,21.29,30.59,NA,NA,0.31,17.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2020-09-01 00:00:00,16.42,43.27,8.91,23.90,32.80,NA,NA,0.32,20.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2020-09-02 00:00:00,26.05,64.76,9.92,28.98,38.90,NA,NA,0.39,26.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2020-09-03 00:00:00,39.69,119.62,16.64,36.50,53.14,NA,NA,0.36,19.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2020-09-04 00:00:00,39.32,97.33,10.53,25.61,36.14,NA,NA,0.62,21.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2020-09-05 00:00:00,41.72,92.52,22.78,24.41,47.19,NA,NA,0.78,32.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2020-09-06 00:00:00,28.88,53.00,14.03,21.42,35.44,NA,NA,0.61,27.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2020-09-07 00:00:00,51.52,90.89,19.71,29.43,48.92,NA,NA,0.83,22.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2020-09-08 00:00:00,32.13,63.66,12.38,21.01,33.39,NA,NA,0.86,23.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2020-09-09 00:00:00,57.49,116.44,13.74,27.34,41.08,NA,NA,0.35,24.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2020-09-10 00:00:00,58.54,157.80,11.41,35.12,46.52,NA,NA,0.16,24.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2020-09-11 00:00:00,69.07,179.95,31.82,51.48,83.30,NA,NA,0.83,28.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2020-09-12 00:00:00,64.00,196.63,58.06,61.61,108.60,NA,NA,1.75,39.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2020-09-13 00:00:00,71.94,167.59,40.93,53.78,94.70,NA,NA,1.94,29.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2020-09-14 00:00:00,68.67,139.47,28.91,48.73,77.64,NA,NA,2.16,24.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2020-09-15 00:00:00,63.32,127.37,29.69,48.78,78.47,NA,NA,3.22,31.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2020-09-16 00:00:00,68.95,150.83,30.63,47.68,78.32,NA,NA,4.65,41.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2020-09-17 00:00:00,51.64,98.44,15.99,28.79,39.94,NA,NA,3.23,24.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2020-09-18 00:00:00,41.71,110.30,5.82,14.87,17.64,NA,NA,0.94,25.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2020-09-19 00:00:00,52.35,107.32,7.34,15.85,23.19,NA,NA,0.62,29.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2020-09-20 00:00:00,76.49,136.76,10.55,15.97,26.51,NA,NA,0.74,33.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2020-09-21 00:00:00,58.07,106.03,5.01,12.71,17.72,NA,NA,0.64,44.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2020-09-22 00:00:00,43.27,90.51,8.48,17.44,25.92,NA,NA,0.68,22.60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2020-09-23 00:00:00,30.72,73.02,10.81,74.02,25.19,NA,NA,0.58,22.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2020-09-24 00:00:00,40.21,75.50,372.33,417.31,3.07,NA,NA,0.64,42.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2020-09-25 00:00:00,59.32,135.65,NA,411.67,NA,NA,NA,0.95,48.10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2020-09-26 00:00:00,60.49,130.61,18.63,199.47,36.69,NA,NA,0.86,28.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2020-09-27 00:00:00,36.53,81.22,58.34,19.82,41.42,NA,NA,0.70,25.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2020-09-28 00:00:00,75.51,142.90,13.69,22.69,34.61,NA,NA,0.85,33.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2020-09-29 00:00:00,74.53,135.80,8.63,21.95,30.58,NA,NA,0.80,38.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2020-09-30 00:00:00,62.06,111.17,7.63,21.59,29.22,NA,NA,0.76,36.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2020-10-01 00:00:00,59.20,117.71,26.20,32.09,58.29,NA,NA,0.96,29.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2020-10-02 00:00:00,71.99,127.39,14.58,28.15,42.74,NA,NA,0.91,35.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2020-10-03 00:00:00,91.04,138.28,20.54,32.20,52.74,NA,NA,1.06,35.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2020-10-04 00:00:00,76.24,123.11,28.65,35.78,64.44,NA,NA,1.38,38.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2020-10-05 00:00:00,73.71,126.60,24.51,32.44,56.95,NA,NA,1.31,35.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2020-10-06 00:00:00,78.88,130.28,34.82,38.96,73.80,NA,NA,1.08,30.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2020-10-07 00:00:00,92.87,152.96,51.17,41.30,90.72,NA,NA,0.92,33.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2020-10-08 00:00:00,79.80,119.80,23.43,32.94,56.36,NA,NA,1.17,36.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2020-10-09 00:00:00,84.27,136.35,37.36,37.80,75.15,NA,NA,1.57,38.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2020-10-10 00:00:00,91.10,139.09,21.48,36.02,57.50,NA,NA,1.56,34.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2020-10-11 00:00:00,95.49,141.12,24.38,34.63,59.00,NA,NA,1.54,33.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2020-10-12 00:00:00,110.07,185.97,84.78,52.04,128.07,NA,NA,2.17,36.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2020-10-13 00:00:00,135.05,212.07,124.57,65.84,183.69,NA,NA,2.16,31.70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2020-10-14 00:00:00,113.47,162.14,53.13,61.05,114.18,NA,NA,1.05,30.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2020-10-15 00:00:00,121.24,192.92,63.17,55.97,113.72,NA,NA,0.86,22.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2020-10-16 00:00:00,103.01,194.14,92.18,64.83,138.72,NA,NA,0.90,26.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2020-10-17 00:00:00,132.98,223.52,114.04,69.47,154.84,NA,NA,1.08,29.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2020-10-18 00:00:00,111.68,174.15,51.37,52.10,103.46,NA,NA,0.67,23.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2020-10-19 00:00:00,97.34,170.05,49.15,49.40,98.56,NA,NA,0.56,26.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
